ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,FCLTY_ROAD_NM_ADDR,TEL_NO,FCLTY_LA,FCLTY_LO,ADIT_DC
KCOWRPO22N000012657,무장애장소,무장애장소,이즈아트홀,충청북도,청주시 상당구,충청북도 청주시 상당구 상당로 60(문화동),,36.6336658,127.4909173,
KCOWRPO22N000012658,무장애장소,무장애장소,초록씨어터,서울특별시,종로구,서울특별시 종로구 대학로 128(동숭동),,37.5827017,127.0021564,
KCOWRPO22N000012659,무장애장소,무장애장소,한옥마을아트홀,전라북도,전주시 완산구,전라북도 전주시 완산구 홍산북로 23-9(효자동2가),,35.8181396,127.1042922,
KCOWRPO22N000012660,무장애장소,무장애장소,한중문화관공연장,인천광역시,중구,인천광역시 중구 제물량로 238(항동1가),,37.4735818,126.6187725,
KCOWRPO22N000012661,무장애장소,무장애장소,전통혼례청,전라북도,전주시 완산구,전라북도 전주시 완산구 전주천동로 20(교동),,35.8122394,127.1590251,
KCOWRPO22N000012662,무장애장소,무장애장소,롯데시네마,경기도,화성시,경기도 화성시 병점1로 218(병점동),,37.2139875,127.0425364,
KCOWRPO22N000012663,무장애장소,무장애장소,롯데시네마,인천광역시,부평구,인천광역시 부평구 광장로 16(부평동),,37.4895173,126.7234056,
KCOWRPO22N000012664,무장애장소,무장애장소,청주예술의전당,충청북도,청주시 서원구,충청북도 청주시 서원구 흥덕로 69(사직동),,36.6420583,127.4697195,
KCOWRPO22N000012665,무장애장소,무장애장소,백석콘서바토리,서울특별시,서초구,서울특별시 서초구 효령로 114(방배동),,37.4807176,126.9966847,
KCOWRPO22N000012666,무장애장소,무장애장소,완도군생활문화센터,전라남도,완도군,전라남도 완도군 완도읍 개포로 111,,34.3166291,126.7414818,
KCOWRPO22N000012667,무장애장소,무장애장소,열린공간마당,경상북도,군위군,경상북도 군위군 군위읍 도군로 2359,,36.2634266,128.545514,
KCOWRPO22N000012668,무장애장소,무장애장소,KBS창원홀,경상남도,창원시 성산구,경상남도 창원시 성산구 중앙대로 178(신월동),,35.2287748,128.6852972,
KCOWRPO22N000012669,무장애장소,무장애장소,명월문화회관,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 명월로 71,,33.3869811,126.2666435,
KCOWRPO22N000012670,무장애장소,무장애장소,동해문화예술회관,강원도,동해시,강원도 동해시 평원로 15(천곡동),,37.5264802,129.1151918,
KCOWRPO22N000012671,무장애장소,무장애장소,뉴코아아울렛문화센터,부산광역시,사하구,부산광역시 사하구 사하로 190(괴정동),,35.0990019,128.9939956,
KCOWRPO22N000012672,무장애장소,무장애장소,현대백화점천호점루비홀,서울특별시,강동구,서울특별시 강동구 천호대로 1005(천호동),,37.5388598,127.1244274,
KCOWRPO22N000012673,무장애장소,무장애장소,뉴코아아울렛소극장,경기도,안양시 동안구,경기도 안양시 동안구 동안로 119(호계동),,37.3892084,126.9512934,
KCOWRPO22N000012674,무장애장소,무장애장소,세이브존울산점세이브아트홀,울산광역시,남구,울산광역시 남구 번영로250번길 9(삼산동),,35.5481739,129.3245817,
KCOWRPO22N000012675,무장애장소,무장애장소,풀잎문화센터,대구광역시,북구,대구광역시 북구 칠곡중앙대로 287(태전동),,35.9214062,128.5463832,
KCOWRPO22N000012676,무장애장소,무장애장소,무척산관광예술원,경상남도,김해시,경상남도 김해시 생림면 안양로358번길 38,,35.380433,128.8415739,
KCOWRPO22N000012677,무장애장소,무장애장소,뮤직홀연음,경기도,성남시 분당구,경기도 성남시 분당구 금곡로11번길 4-4(구미동),,37.343817,127.1106107,
KCOWRPO22N000012678,무장애장소,무장애장소,카그아트홀,서울특별시,서초구,서울특별시 서초구 남부순환로 2145(방배동),,37.475804,126.9872259,
KCOWRPO22N000012679,무장애장소,무장애장소,전유성의코미디철가방극장,경상북도,청도군,경상북도 청도군 풍각면 봉수길 420,,35.6585027,128.5817391,
KCOWRPO22N000012680,무장애장소,무장애장소,예광아트홀,경기도,성남시 분당구,경기도 성남시 분당구 불정로 168(정자동),,37.359646,127.1231633,
KCOWRPO22N000012681,무장애장소,무장애장소,AN아트홀,부산광역시,부산진구,부산광역시 부산진구 중앙대로692번길 38(부전동),,35.1542268,129.061275,
KCOWRPO22N000012682,무장애장소,무장애장소,봄내극장,강원도,춘천시,강원도 춘천시 서부대성로 71(옥천동),,37.8825171,127.7315719,
KCOWRPO22N000012683,무장애장소,무장애장소,메종드라뮤지끄,서울특별시,강남구,서울특별시 강남구 선릉로 48(개포동),,37.4836208,127.0597384,
KCOWRPO22N000012684,무장애장소,무장애장소,레드빅스페이스,서울특별시,마포구,서울특별시 마포구 잔다리로6길 5(서교동),,37.5521289,126.9194635,
KCOWRPO22N000012685,무장애장소,무장애장소,메가박스,경기도,안산시 단원구,경기도 안산시 단원구 고잔2길 41(고잔동),,37.3179489,126.8356564,
KCOWRPO22N000012686,무장애장소,무장애장소,창동예술소극장,경상남도,창원시 마산합포구,경상남도 창원시 마산합포구 창동거리길 50(창동),,35.2053399,128.574864,
KCOWRPO22N000012687,무장애장소,무장애장소,메가박스,경상북도,김천시,경상북도 김천시 김천로 74(평화동),,36.1253293,128.1107647,
KCOWRPO22N000012688,무장애장소,무장애장소,소극장더켠,서울특별시,강북구,서울특별시 강북구 도봉로13가길 6(미아동),,37.6148199,127.0291067,
KCOWRPO22N000012689,무장애장소,무장애장소,CGV,대구광역시,달서구,대구광역시 달서구 조암로 29(월성동),,35.824567,128.5267135,
KCOWRPO22N000012690,무장애장소,무장애장소,메가박스,경기도,고양시 덕양구,경기도 고양시 덕양구 고양대로 1955(동산동),,37.6466194,126.8937974,
KCOWRPO22N000012691,무장애장소,무장애장소,극단한울림,대구광역시,남구,대구광역시 남구 계명중앙1길 35-1(대명동),,35.8562107,128.5819519,
KCOWRPO22N000012692,무장애장소,무장애장소,중구문화의전당함월홀,울산광역시,중구,울산광역시 중구 종가로 405(성안동),,35.5675343,129.3211297,
KCOWRPO22N000012693,무장애장소,무장애장소,전주김치문화관,전라북도,전주시 완산구,전라북도 전주시 완산구 어진길 29(풍남동3가),,35.8176001,127.1531015,
KCOWRPO22N000012694,무장애장소,무장애장소,이마트문화센터,대구광역시,달서구,대구광역시 달서구 진천로 92(대천동),,35.8170947,128.5236073,
KCOWRPO22N000012695,무장애장소,무장애장소,창작놀이센터,서울특별시,서대문구,서울특별시 서대문구 성산로 444-2(창천동),,37.5598005,126.9365678,
KCOWRPO22N000012696,무장애장소,무장애장소,COBOC앤REBOOT,광주광역시,동구,광주광역시 동구 지호로 161-7(지산동),,35.1499555,126.9451746,
KCOWRPO22N000012697,무장애장소,무장애장소,보령문화예술회관,충청남도,보령시,충청남도 보령시 성주산로 101(명천동),,36.3338582,126.6145823,
KCOWRPO22N000012698,무장애장소,무장애장소,계룡문화의집,충청남도,계룡시,충청남도 계룡시 신도안면 신도안2길 59,,36.3004509,127.2422293,
KCOWRPO22N000012699,무장애장소,무장애장소,충주문화관,충청북도,충주시,충청북도 충주시 예성로 207(교현동),,36.9748513,127.933825,
KCOWRPO22N000012700,무장애장소,무장애장소,예다움문화원,인천광역시,미추홀구,인천광역시 미추홀구 미추홀대로 594(주안동),,37.4506413,126.6803654,
KCOWRPO22N000012701,무장애장소,무장애장소,소극장커튼콜,대전광역시,중구,대전광역시 중구 보문로268번길 22(대흥동),,36.3271583,127.4238807,
KCOWRPO22N000012702,무장애장소,무장애장소,강북솔밭국악당,서울특별시,강북구,서울특별시 강북구 삼양로 579(우이동),,37.654697,127.0127107,
KCOWRPO22N000012703,무장애장소,무장애장소,메가박스,부산광역시,중구,부산광역시 중구 비프광장로 28(남포동5가),,35.0985619,129.0282339,
KCOWRPO22N000012704,무장애장소,무장애장소,소극장고도,대전광역시,중구,대전광역시 중구 중앙로112번길 13(대흥동),,36.326843,127.4229203,
KCOWRPO22N000012705,무장애장소,무장애장소,창덕궁소극장,서울특별시,종로구,서울특별시 종로구 창경궁로 227(명륜4가),,37.5824263,126.9977518,
KCOWRPO22N000012706,무장애장소,무장애장소,부천시민회관소공연장,경기도,부천시,경기도 부천시 부일로 365(중동),,37.4881988,126.7704113,
KCOWRPO22N000012707,무장애장소,무장애장소,북아현아트홀,서울특별시,서대문구,서울특별시 서대문구 북아현로 51(북아현동),,37.5618365,126.9554306,
KCOWRPO22N000012708,무장애장소,무장애장소,초이자동차극장,세종특별자치시,,세종특별자치시 장군면 대교해솔1길 2,,36.5024117,127.2125042,
KCOWRPO22N000012709,무장애장소,무장애장소,창조소극장,서울특별시,종로구,서울특별시 종로구 창경궁로 259(명륜2가),,37.5845585,127.0000373,
KCOWRPO22N000012710,무장애장소,무장애장소,꿈나래어린이극장,부산광역시,금정구,부산광역시 금정구 체육공원로399번길 324(두구동),,35.2903411,129.1052189,
KCOWRPO22N000012711,무장애장소,무장애장소,전포와일드클럽,부산광역시,부산진구,부산광역시 부산진구 서전로37번길 14-1(전포동),,35.158389,129.0641971,
KCOWRPO22N000012712,무장애장소,무장애장소,필레마,서울특별시,서대문구,서울특별시 서대문구 성산로 527(대신동),,37.5637666,126.9440822,
KCOWRPO22N000012713,무장애장소,무장애장소,서부문예회관,경기도,평택시,경기도 평택시 안중읍 서동대로 1531,,36.9901125,126.9201273,
KCOWRPO22N000012714,무장애장소,무장애장소,메가박스,경상북도,구미시,경상북도 구미시 인동가산로 14(진평동),,36.1072152,128.4179068,
KCOWRPO22N000012715,무장애장소,무장애장소,모차르트콘서트홀,서울특별시,서초구,서울특별시 서초구 명달로 104(서초동),,37.486424,127.004503,
KCOWRPO22N000012716,무장애장소,무장애장소,밀양아리나,경상남도,밀양시,경상남도 밀양시 부북면 창밀로 3097-16,,35.5334412,128.7046548,
KCOWRPO22N000012717,무장애장소,무장애장소,군포시문화예술회관,경기도,군포시,경기도 군포시 고산로 599(산본동),,37.3662555,126.9273918,
KCOWRPO22N000012718,무장애장소,무장애장소,구미시문화예술회관,경상북도,구미시,경상북도 구미시 송정대로 89(송정동),,36.1182845,128.3491161,
KCOWRPO22N000012719,무장애장소,무장애장소,군산예술의전당,전라북도,군산시,전라북도 군산시 백토로 203(지곡동),,35.9612328,126.7069037,
KCOWRPO22N000012720,무장애장소,무장애장소,CGV,경기도,안양시 동안구,경기도 안양시 동안구 관평로170번길 33(관양동),,37.3929867,126.9622513,
KCOWRPO22N000012721,무장애장소,무장애장소,주라기스튜디오,경기도,남양주시,경기도 남양주시 조안면 북한강로 863,,37.5935813,127.3373873,
KCOWRPO22N000012722,무장애장소,무장애장소,강서하나로마트문화센터,서울특별시,강서구,서울특별시 강서구 금낭화로 127(방화동),,37.5764576,126.8120824,
KCOWRPO22N000012723,무장애장소,무장애장소,국악관현악단,강원도,춘천시,강원도 춘천시 우두하리길 33(우두동),,37.9016554,127.7407772,
KCOWRPO22N000012724,무장애장소,무장애장소,몽골문화촌몽골민속예술공연장,경기도,남양주시,경기도 남양주시 수동면 비룡로 1621-7,,37.7570735,127.2743883,
KCOWRPO22N000012725,무장애장소,무장애장소,성미산마을극장,서울특별시,마포구,서울특별시 마포구 월드컵로26길 39(성산동),,37.5594665,126.9099339,
KCOWRPO22N000012726,무장애장소,무장애장소,안성맞춤랜드남사당공연장,경기도,안성시,경기도 안성시 보개면 남사당로 198-2,,37.0317436,127.3101588,
